Date,SalesPerson,Sales,Total Excluding Tax,Total Including Tax,Profit
10/08/2015,Anthony Grosse,13,3591.2,4129.88,1956.2
10/08/2015,Archer Lamble,55,61219.7,70402.66,31540.6
10/08/2015,Hudson Hollinworth,25,12545.4,14427.22,6924.3
10/08/2015,Hudson Onslow,23,8699.1,10003.97,4829.4
10/08/2015,Jack Potter,25,13175.3,15151.6,6924.2
10/08/2015,Kayla Woodcock,13,4028.5,4632.78,1610.5
10/08/2015,Lily Code,44,27441.1,31557.28,13372.2
10/08/2015,Sophia Hinton,24,15955.85,18349.23,7650.35
10/08/2015,Taj Shand,46,35543.2,40874.69,19915.6
11/08/2015,Amy Trefl,29,17800,20470,8500.5
11/08/2015,Anthony Grosse,32,17842.95,20519.4,7910.85
11/08/2015,Archer Lamble,32,22489.9,25863.39,10563.7
11/08/2015,Hudson Hollinworth,22,8887,10220.05,3497
11/08/2015,Hudson Onslow,35,28143.45,32364.97,13376.15
11/08/2015,Jack Potter,36,27725.9,31884.79,15111.3
11/08/2015,Kayla Woodcock,24,12712.1,14618.92,6451.5
11/08/2015,Lily Code,46,41076,47237.4,20576.7
11/08/2015,Sophia Hinton,26,13805.6,15876.44,6783.2
11/08/2015,Taj Shand,48,30201.3,34731.5,17407.6
12/08/2015,Amy Trefl,14,7862,9041.3,4641.5
12/08/2015,Anthony Grosse,13,5376.4,6182.86,2958.2
12/08/2015,Archer Lamble,27,18823.15,21646.63,9897.3
12/08/2015,Hudson Hollinworth,34,28327,32576.06,14178
12/08/2015,Hudson Onslow,19,10150.6,11673.19,5899.7
12/08/2015,Jack Potter,49,41400.2,47610.25,20897.8
12/08/2015,Kayla Woodcock,27,18660.5,21459.58,8427.5
12/08/2015,Lily Code,23,17302.8,19898.23,8839.5
12/08/2015,Sophia Hinton,29,39903.25,45888.74,15451.5
12/08/2015,Taj Shand,42,30109.45,34625.87,19166.65
13/08/2015,Amy Trefl,28,27350.55,31453.13,17258.8
13/08/2015,Anthony Grosse,23,26349.45,30301.87,11573.1
13/08/2015,Archer Lamble,27,10704.8,12310.52,5676.4
13/08/2015,Hudson Hollinworth,19,12675,14576.25,7098.9
13/08/2015,Hudson Onslow,16,8558.15,9841.87,4197.45
13/08/2015,Jack Potter,22,12615.4,14507.72,5828.2
13/08/2015,Kayla Woodcock,19,17418.6,20031.39,8660.2
13/08/2015,Lily Code,22,11979.65,13776.6,5028.15
13/08/2015,Sophia Hinton,12,20354.4,23407.56,10214
13/08/2015,Taj Shand,18,14132,16251.8,8562.5
14/08/2015,Amy Trefl,33,19324.9,22223.63,8978.4
14/08/2015,Anthony Grosse,20,23592.5,27131.38,10287.5
14/08/2015,Archer Lamble,14,4984,5731.6,2808
14/08/2015,Hudson Hollinworth,54,24202,27832.3,12330.3
14/08/2015,Hudson Onslow,18,8400,9660,4216
14/08/2015,Jack Potter,14,5950.4,6842.96,3208.9
14/08/2015,Kayla Woodcock,25,26354.5,30307.68,12408
14/08/2015,Lily Code,28,17511.4,20138.12,8175.5
14/08/2015,Sophia Hinton,14,8465,9734.75,4301.5
14/08/2015,Taj Shand,32,20462.4,23531.76,10085.2
15/08/2015,Amy Trefl,5,5134.4,5904.56,1659.9
15/08/2015,Anthony Grosse,2,3632,4176.8,1840
15/08/2015,Archer Lamble,6,5451,6268.65,2732
15/08/2015,Hudson Hollinworth,11,7778.4,8945.16,2929.7
15/08/2015,Hudson Onslow,3,630,724.5,311
15/08/2015,Jack Potter,8,3125.4,3594.21,1086.2
15/08/2015,Kayla Woodcock,7,18031.2,20735.88,8810.8
15/08/2015,Lily Code,8,6598,7587.7,2599.5
15/08/2015,Sophia Hinton,8,6973.8,8019.87,3533.3
15/08/2015,Taj Shand,9,1998.7,2298.51,1172.1
17/08/2015,Amy Trefl,19,23842.25,27418.59,12433
17/08/2015,Anthony Grosse,11,6676,7677.4,3738.7
17/08/2015,Archer Lamble,15,6646,7642.9,3826
17/08/2015,Hudson Hollinworth,23,18948.6,21790.89,9448.8
17/08/2015,Hudson Onslow,27,15470.2,17790.73,6301.95
17/08/2015,Jack Potter,24,9597.05,11036.61,5325.55
17/08/2015,Kayla Woodcock,40,44273.6,50914.64,21236
17/08/2015,Lily Code,10,13853,15930.95,6676
17/08/2015,Sophia Hinton,23,11034.6,12689.79,5628.1
17/08/2015,Taj Shand,22,11641.2,13387.38,6231.6
18/08/2015,Amy Trefl,6,3672,4222.8,2319.5
18/08/2015,Anthony Grosse,14,11741.25,13502.44,4900.5
18/08/2015,Archer Lamble,17,8681,9983.15,4312.5
18/08/2015,Hudson Hollinworth,22,7164.1,8238.72,4072
18/08/2015,Hudson Onslow,22,12832.4,14757.26,6217.5
18/08/2015,Jack Potter,13,6283,7225.45,4580.5
18/08/2015,Kayla Woodcock,9,5347.2,6149.28,3117.2
18/08/2015,Lily Code,3,5280,6072,1972
18/08/2015,Sophia Hinton,12,8063.65,9273.2,4153.15
18/08/2015,Taj Shand,18,6953.7,7996.76,3523.2
19/08/2015,Amy Trefl,24,18152.2,20875.03,11421.7
19/08/2015,Anthony Grosse,13,10209.1,11740.47,3920.8
19/08/2015,Archer Lamble,13,17841.6,20517.85,7381.5
19/08/2015,Hudson Hollinworth,24,19751.1,22713.77,10418.1
19/08/2015,Hudson Onslow,27,30065,34574.75,14418
19/08/2015,Jack Potter,11,3140,3611,1750.75
19/08/2015,Kayla Woodcock,13,17338.25,19938.99,7031.5
19/08/2015,Lily Code,21,11939.15,13730.02,6774.45
19/08/2015,Sophia Hinton,16,17223.6,19807.14,7662
19/08/2015,Taj Shand,3,1876,2157.4,924
20/08/2015,Amy Trefl,25,26842.8,30869.22,13631.6
20/08/2015,Anthony Grosse,20,9997.6,11497.24,4908.1
20/08/2015,Archer Lamble,23,9932.2,11422.03,4176.1
20/08/2015,Hudson Hollinworth,14,6291.4,7235.11,3072.9
20/08/2015,Hudson Onslow,19,13999.8,16099.77,5282.5
20/08/2015,Jack Potter,36,32007.55,36808.68,15174.95
20/08/2015,Kayla Woodcock,23,21187.5,24365.63,11850
20/08/2015,Lily Code,43,53644.65,61691.35,24799
20/08/2015,Sophia Hinton,23,5516.6,6344.09,3135.3
20/08/2015,Taj Shand,27,23804.75,27375.46,11490
21/08/2015,Amy Trefl,34,25361.1,29165.27,13389.7
21/08/2015,Anthony Grosse,14,12751.4,14664.12,6072.2
21/08/2015,Archer Lamble,29,22058.9,25367.74,9728.2
21/08/2015,Hudson Hollinworth,17,11522,13250.3,5426.1
21/08/2015,Hudson Onslow,27,20742.65,23854.05,10925.75
21/08/2015,Jack Potter,12,10010.8,11512.42,7616
21/08/2015,Kayla Woodcock,10,3384.85,3892.58,1727.3
21/08/2015,Lily Code,25,15527.4,17856.51,6434.9
21/08/2015,Sophia Hinton,15,17876,20557.4,7412.5
21/08/2015,Taj Shand,22,17433,20047.96,8761
22/08/2015,Amy Trefl,13,16049.6,18457.04,7940.5
22/08/2015,Anthony Grosse,4,1749,2011.35,752.5
22/08/2015,Archer Lamble,19,16958.25,19501.99,10047.75
22/08/2015,Hudson Hollinworth,12,12244,14080.6,5810
22/08/2015,Hudson Onslow,2,6980,8027,3160
22/08/2015,Jack Potter,8,3134.4,3604.56,1541.7
22/08/2015,Kayla Woodcock,4,3651,4198.65,2047.5
22/08/2015,Lily Code,12,8931.3,10271,3907.6
22/08/2015,Sophia Hinton,19,14700.25,16905.29,6191.75
22/08/2015,Taj Shand,9,2901.8,3337.07,1222.6
24/08/2015,Amy Trefl,36,12494.6,14368.79,6821.9
24/08/2015,Anthony Grosse,22,12273.85,14114.93,6717.5
24/08/2015,Archer Lamble,22,8494.3,9768.45,4636.9
24/08/2015,Hudson Hollinworth,33,21314.3,24511.45,9312.9
24/08/2015,Hudson Onslow,34,15885.95,18268.84,8279.05
24/08/2015,Jack Potter,29,18632.5,21427.38,10611
24/08/2015,Kayla Woodcock,10,6569.8,7555.27,3031.4
24/08/2015,Lily Code,31,19393.9,22302.99,9208.2
24/08/2015,Sophia Hinton,44,44021.1,50624.27,21469.1
24/08/2015,Taj Shand,20,22790,26208.5,10726.2
25/08/2015,Amy Trefl,17,30137.25,34657.84,14087
25/08/2015,Anthony Grosse,29,21730.4,24989.96,10502.2
25/08/2015,Archer Lamble,20,11702.7,13458.11,4998.8
25/08/2015,Hudson Hollinworth,17,7502.2,8627.53,4209.9
25/08/2015,Hudson Onslow,20,7979.4,9176.31,4246.4
25/08/2015,Jack Potter,21,12793,14711.95,6820.5
25/08/2015,Kayla Woodcock,15,14740,16951,6615
25/08/2015,Lily Code,23,16229.05,18663.41,9387
25/08/2015,Sophia Hinton,33,28413.65,32675.7,14330.75
25/08/2015,Taj Shand,25,10172.6,11698.49,4892.5
26/08/2015,Amy Trefl,15,8655.4,9953.71,3994.9
26/08/2015,Anthony Grosse,15,3778.3,4345.05,2182.8
26/08/2015,Archer Lamble,26,13813.15,15885.12,7414.65
26/08/2015,Hudson Hollinworth,23,5558.9,6392.74,2935.6
26/08/2015,Hudson Onslow,13,9087.8,10450.97,3866.4
26/08/2015,Jack Potter,24,21318.8,24516.62,10665.35
26/08/2015,Kayla Woodcock,16,8093.75,9307.81,3947.25
26/08/2015,Lily Code,27,30683.8,35286.37,14786.9
26/08/2015,Sophia Hinton,12,10084.4,11597.06,4983.8
26/08/2015,Taj Shand,13,7985,9182.75,3295
27/08/2015,Amy Trefl,36,24035.9,27641.29,12691.4
27/08/2015,Anthony Grosse,24,18740.3,21551.35,9680.25
27/08/2015,Archer Lamble,32,23180,26657,10587.1
27/08/2015,Hudson Hollinworth,36,28505.1,32780.87,15875.3
27/08/2015,Hudson Onslow,42,18397.3,21156.9,8617.1
27/08/2015,Jack Potter,34,17692.3,20346.15,8543.6
27/08/2015,Kayla Woodcock,31,33263.4,38252.91,16669.6
27/08/2015,Lily Code,23,39902.45,45887.83,17902.25
27/08/2015,Sophia Hinton,49,27844.25,32020.89,14230.45
27/08/2015,Taj Shand,42,35200.4,40480.46,16571.9
28/08/2015,Amy Trefl,41,31019.2,35672.08,15534.2
28/08/2015,Anthony Grosse,23,12294.2,14138.33,6011.8
28/08/2015,Archer Lamble,45,37512.8,43139.73,16391.6
28/08/2015,Hudson Hollinworth,53,44245.6,50882.44,20767.8
28/08/2015,Hudson Onslow,32,22787.95,26206.15,11290.45
28/08/2015,Jack Potter,18,10114.45,11631.62,5096.95
28/08/2015,Kayla Woodcock,38,31867.2,36647.28,18957.5
28/08/2015,Lily Code,44,40330.2,46379.73,21101.1
28/08/2015,Sophia Hinton,32,14159.3,16283.2,5923.4
28/08/2015,Taj Shand,33,24788.3,28506.55,13158.45
29/08/2015,Anthony Grosse,17,12031.3,13836,5969.3
29/08/2015,Archer Lamble,4,2716,3123.4,1515
29/08/2015,Hudson Hollinworth,5,1343,1544.45,631.5
29/08/2015,Hudson Onslow,13,3334.8,3835.02,1902.7
29/08/2015,Jack Potter,10,8771,10086.65,4749
29/08/2015,Kayla Woodcock,6,2093.8,2407.87,950.1
29/08/2015,Lily Code,7,4513.25,5190.24,2400.75
29/08/2015,Taj Shand,2,2465,2834.75,1342.5
31/08/2015,Amy Trefl,18,13057,15015.55,5980.1
31/08/2015,Anthony Grosse,7,5296.1,6090.52,2145
31/08/2015,Archer Lamble,23,15804.2,18174.83,8147.2
31/08/2015,Hudson Hollinworth,28,33454.8,38473.02,16435.4
31/08/2015,Hudson Onslow,9,6670.5,7671.08,3392.5
31/08/2015,Jack Potter,3,3394.8,3904.02,1831.8
31/08/2015,Kayla Woodcock,12,5509.75,6336.21,2790
31/08/2015,Lily Code,7,2424,2787.6,1540
31/08/2015,Sophia Hinton,11,8604,9894.6,4360.5
31/08/2015,Taj Shand,15,18223.5,20957.03,8900.5
01/09/2015,Amy Trefl,2,918.75,1056.56,601.25
01/09/2015,Anthony Grosse,11,5241.5,6027.73,2659.5
01/09/2015,Archer Lamble,22,10930.6,12570.19,4319.3
01/09/2015,Hudson Hollinworth,17,9526.1,10955.02,5714.2
01/09/2015,Hudson Onslow,11,21800,25070.01,10730.5
01/09/2015,Jack Potter,23,15013.1,17265.07,7579.5
01/09/2015,Kayla Woodcock,15,10791.7,12410.46,4846.9
01/09/2015,Lily Code,32,24862.7,28592.11,12020.1
01/09/2015,Sophia Hinton,23,9464.15,10883.77,4698.45
01/09/2015,Taj Shand,20,21207.8,24388.97,9670.5
02/09/2015,Amy Trefl,28,23456.45,26974.92,10585.95
02/09/2015,Anthony Grosse,26,20549.6,23632.04,9519
02/09/2015,Archer Lamble,30,39679.6,45631.55,21898.8
02/09/2015,Hudson Hollinworth,21,18527.25,21306.34,8716
02/09/2015,Hudson Onslow,22,11767.95,13533.14,6167.55
02/09/2015,Jack Potter,24,29817.6,34290.24,15966.35
02/09/2015,Kayla Woodcock,30,26322,30270.3,12405.5
02/09/2015,Lily Code,27,28979.3,33326.2,16944
02/09/2015,Sophia Hinton,28,19074.6,21935.79,8848.3
02/09/2015,Taj Shand,27,15681.4,18033.61,8155.1
03/09/2015,Amy Trefl,27,16763.3,19277.8,8894.4
03/09/2015,Anthony Grosse,26,16400.5,18860.58,7721.5
03/09/2015,Archer Lamble,28,7402.7,8513.11,3963.9
03/09/2015,Hudson Hollinworth,11,8729,10038.35,4396
03/09/2015,Hudson Onslow,7,13817,15889.55,10254.5
03/09/2015,Jack Potter,40,33364.6,38369.29,17412.3
03/09/2015,Kayla Woodcock,28,23806.65,27377.65,10543.5
03/09/2015,Lily Code,26,10541.6,12122.84,4607.7
03/09/2015,Sophia Hinton,19,16873.4,19404.41,5632.3
03/09/2015,Taj Shand,14,7795.1,8964.37,3214.1
04/09/2015,Amy Trefl,40,30920.1,35558.12,13826.95
04/09/2015,Anthony Grosse,25,12133.65,13953.7,5032.4
04/09/2015,Archer Lamble,18,9073,10433.95,4562
04/09/2015,Hudson Hollinworth,41,47538.1,54668.83,21556
04/09/2015,Hudson Onslow,26,28043.8,32250.37,13318.4
04/09/2015,Jack Potter,29,18054.8,20763.02,9106.7
04/09/2015,Kayla Woodcock,30,39392.8,45301.72,21866.3
04/09/2015,Lily Code,18,16492.2,18966.03,7837.7
04/09/2015,Sophia Hinton,11,5808,6679.2,2503
04/09/2015,Taj Shand,32,22384.5,25742.18,13337.5
05/09/2015,Amy Trefl,15,4330.2,4979.73,2159.3
05/09/2015,Anthony Grosse,17,23302.8,26798.22,9134.8
05/09/2015,Archer Lamble,15,14476,16647.4,7635.6
05/09/2015,Hudson Hollinworth,13,8048.45,9255.72,3578.35
05/09/2015,Hudson Onslow,27,28637,32932.55,12593
05/09/2015,Jack Potter,19,15544,17875.61,7675.5
05/09/2015,Kayla Woodcock,5,22771,26186.65,9754.5
05/09/2015,Lily Code,2,1361,1565.15,834.5
05/09/2015,Sophia Hinton,21,10821.5,12444.73,4947.1
05/09/2015,Taj Shand,32,25706.8,29562.83,12220.5
07/09/2015,Amy Trefl,35,11107,12773.06,5838.35
07/09/2015,Anthony Grosse,33,32655,37553.25,16287.4
07/09/2015,Archer Lamble,46,17193.4,19772.41,8678.4
07/09/2015,Hudson Hollinworth,15,9175.5,10551.83,4280
07/09/2015,Hudson Onslow,38,32568.5,37453.78,18662.3
07/09/2015,Jack Potter,17,15425.5,17739.33,8348
07/09/2015,Kayla Woodcock,57,29574.1,34010.22,14648
07/09/2015,Lily Code,28,15913,18299.95,8109
07/09/2015,Sophia Hinton,45,43577.9,50114.59,21843
07/09/2015,Taj Shand,25,20208.8,23240.12,8771.8
08/09/2015,Amy Trefl,12,13226,15209.9,6259.5
08/09/2015,Anthony Grosse,20,9507.3,10933.39,4872.4
08/09/2015,Archer Lamble,13,6116.15,7033.57,2007.7
08/09/2015,Hudson Hollinworth,41,42715,49122.25,19445.25
08/09/2015,Hudson Onslow,44,18936.75,21777.26,9310.75
08/09/2015,Jack Potter,31,44282.2,50924.53,21337.7
08/09/2015,Kayla Woodcock,22,23345.85,26847.73,11636
08/09/2015,Lily Code,50,56733.4,65243.41,27910.3
08/09/2015,Sophia Hinton,29,22013,25314.95,10867
08/09/2015,Taj Shand,45,39002.2,44852.53,18761.95
09/09/2015,Amy Trefl,23,13295,15289.25,7063.25
09/09/2015,Anthony Grosse,17,20486.4,23559.36,8913.1
09/09/2015,Archer Lamble,41,33234.85,38220.08,15884.25
09/09/2015,Hudson Hollinworth,24,29180.2,33557.23,12895.2
09/09/2015,Hudson Onslow,5,4639.6,5335.54,2143
09/09/2015,Jack Potter,57,28988.85,33337.19,12124.5
09/09/2015,Kayla Woodcock,35,18757.8,21571.47,8556.15
09/09/2015,Lily Code,9,9147,10519.05,1883
09/09/2015,Sophia Hinton,8,2884,3316.6,802.5
09/09/2015,Taj Shand,18,13903.45,15988.98,6984.6
10/09/2015,Amy Trefl,24,12310.35,14156.9,5947.4
10/09/2015,Anthony Grosse,25,26945.4,30987.21,16400.8
10/09/2015,Archer Lamble,20,16712.4,19219.26,8803.6
10/09/2015,Hudson Hollinworth,23,9312.5,10709.39,3838.5
10/09/2015,Hudson Onslow,24,12513,14389.95,6740
10/09/2015,Jack Potter,25,12515,14392.25,6518.5
10/09/2015,Kayla Woodcock,7,2478.5,2850.28,1241
10/09/2015,Lily Code,11,9497.8,10922.47,5406.1
10/09/2015,Sophia Hinton,29,17640.15,20286.17,7806.35
10/09/2015,Taj Shand,34,28733,33042.95,12767
11/09/2015,Amy Trefl,44,22253.6,25591.65,9930.55
11/09/2015,Anthony Grosse,33,18114.2,20831.33,8706.5
11/09/2015,Archer Lamble,43,36571.2,42056.89,18015.45
11/09/2015,Hudson Hollinworth,29,20681,23783.15,9473.7
11/09/2015,Hudson Onslow,27,12670.8,14571.43,4840.25
11/09/2015,Jack Potter,60,33619.65,38662.6,17371.15
11/09/2015,Kayla Woodcock,27,24776.5,28492.98,14301.2
11/09/2015,Lily Code,42,41588.8,47827.13,19816.9
11/09/2015,Sophia Hinton,27,26254.55,30192.73,12725.25
11/09/2015,Taj Shand,40,27024.65,31078.35,12304.2
12/09/2015,Amy Trefl,16,3029.4,3483.82,1618.4
12/09/2015,Anthony Grosse,21,18886.65,21719.65,8145.35
12/09/2015,Archer Lamble,14,8969.6,10315.04,5007.5
12/09/2015,Hudson Hollinworth,11,14722.8,16931.22,7877
12/09/2015,Hudson Onslow,7,3774.8,4341.02,1648
12/09/2015,Jack Potter,17,2987,3435.05,1530.5
12/09/2015,Kayla Woodcock,17,14775.6,16991.94,7746
12/09/2015,Lily Code,17,16348.5,18800.78,8753
12/09/2015,Sophia Hinton,7,1985,2282.75,1212.5
12/09/2015,Taj Shand,7,10449,12016.35,4384.5
14/09/2015,Amy Trefl,21,10908.15,12544.37,6167.05
14/09/2015,Anthony Grosse,12,11533.2,13263.18,5017
14/09/2015,Archer Lamble,21,8142.3,9363.65,4128.5
14/09/2015,Hudson Hollinworth,15,3532.2,4062.03,1938.15
14/09/2015,Hudson Onslow,2,320,368,104
14/09/2015,Jack Potter,29,13924.9,16013.64,7075.2
14/09/2015,Kayla Woodcock,5,892.65,1026.55,413.25
14/09/2015,Lily Code,20,7559.85,8693.83,2233.8
14/09/2015,Sophia Hinton,31,41396.9,47606.44,19068.9
14/09/2015,Taj Shand,7,4313.5,4960.53,2372
15/09/2015,Amy Trefl,16,6881.6,7913.84,3620.4
15/09/2015,Anthony Grosse,23,11408.65,13119.95,7328.75
15/09/2015,Archer Lamble,35,33069.8,38030.27,14622.2
15/09/2015,Hudson Hollinworth,30,24768.4,28483.66,12107
15/09/2015,Hudson Onslow,30,19563.1,22497.57,10572
15/09/2015,Jack Potter,12,7122.35,8190.7,3308.65
15/09/2015,Kayla Woodcock,23,19759.95,22723.95,10377.45
15/09/2015,Lily Code,21,17567.05,20202.11,8597.6
15/09/2015,Sophia Hinton,51,40400.5,46460.58,19325.3
15/09/2015,Taj Shand,24,13875.5,15956.83,6826.5
16/09/2015,Amy Trefl,20,9028.5,10382.78,4877.5
16/09/2015,Anthony Grosse,26,27849.2,32026.58,12963.5
16/09/2015,Archer Lamble,3,6197,7126.55,2806.5
16/09/2015,Hudson Hollinworth,9,4158.35,4782.1,2253.8
16/09/2015,Hudson Onslow,10,3925.5,4514.33,1855.5
16/09/2015,Jack Potter,20,12352.95,14205.9,5561.95
16/09/2015,Kayla Woodcock,14,20265.8,23305.67,9697.3
16/09/2015,Lily Code,12,4980,5727,2588
16/09/2015,Sophia Hinton,24,12316.7,14164.21,7133.5
16/09/2015,Taj Shand,12,7665.2,8814.98,1397.6
17/09/2015,Amy Trefl,33,25310.7,29107.31,10807
17/09/2015,Anthony Grosse,21,11160,12834,5933
17/09/2015,Archer Lamble,41,42870.2,49300.73,20223.1
17/09/2015,Hudson Hollinworth,28,16520.2,18998.23,8191.2
17/09/2015,Hudson Onslow,16,10830,12454.5,4089.5
17/09/2015,Jack Potter,30,38636.3,44431.75,18683.65
17/09/2015,Kayla Woodcock,46,22409.95,25771.44,9217
17/09/2015,Lily Code,36,24262.05,27901.36,11232.25
17/09/2015,Sophia Hinton,47,30388.75,34947.06,14378.15
17/09/2015,Taj Shand,40,30299.5,34844.43,15189
18/09/2015,Amy Trefl,17,6888.5,7921.78,3134.5
18/09/2015,Anthony Grosse,26,18002.5,20702.88,7686
18/09/2015,Archer Lamble,37,20740.9,23852.04,10472.55
18/09/2015,Hudson Hollinworth,20,19815,22787.25,10702.1
18/09/2015,Hudson Onslow,8,2220.5,2553.58,1275.5
18/09/2015,Jack Potter,49,27980.9,32178.05,12600.5
18/09/2015,Kayla Woodcock,13,10031,11535.65,4862.5
18/09/2015,Lily Code,16,6771.6,7787.34,3170
18/09/2015,Sophia Hinton,15,9779.6,11246.54,4130.2
18/09/2015,Taj Shand,47,43087.9,49551.09,20754.9
19/09/2015,Amy Trefl,3,2175,2501.25,513
19/09/2015,Anthony Grosse,25,11809,13580.35,6522
19/09/2015,Hudson Hollinworth,29,25898.4,29783.16,14399.1
19/09/2015,Hudson Onslow,13,10037.8,11543.47,5288.3
19/09/2015,Jack Potter,20,4240.9,4877.04,2264.4
19/09/2015,Kayla Woodcock,12,8889.6,10223.04,3816
19/09/2015,Lily Code,3,2025,2328.75,106.5
19/09/2015,Sophia Hinton,11,6659.25,7658.14,3638
19/09/2015,Taj Shand,11,4846.5,5573.48,2634.5
21/09/2015,Amy Trefl,37,29502.35,33927.71,15840.45
21/09/2015,Anthony Grosse,37,23608.2,27149.43,11908.2
21/09/2015,Archer Lamble,28,26944,30985.6,13118
21/09/2015,Hudson Hollinworth,12,6849.8,7877.27,3655.4
21/09/2015,Hudson Onslow,40,37029.3,42583.7,17926
21/09/2015,Jack Potter,25,13805.4,15876.21,6542
21/09/2015,Kayla Woodcock,35,24716.95,28424.5,14220
21/09/2015,Lily Code,20,21911.25,25197.94,8176.75
21/09/2015,Sophia Hinton,33,18906.6,21742.6,9396.4
21/09/2015,Taj Shand,29,23435.4,26950.71,14399.3
22/09/2015,Amy Trefl,32,20650.8,23748.43,8953.6
22/09/2015,Anthony Grosse,34,22624.6,26018.29,9951.8
22/09/2015,Archer Lamble,43,20766.05,23880.97,10506.7
22/09/2015,Hudson Hollinworth,17,6603.4,7593.91,3834.2
22/09/2015,Hudson Onslow,54,47846.9,55023.94,22204.2
22/09/2015,Jack Potter,23,15793.55,18162.58,7360.3
22/09/2015,Kayla Woodcock,34,28747.4,33059.52,13277.6
22/09/2015,Lily Code,41,17467.45,20087.57,8844
22/09/2015,Sophia Hinton,47,21100.8,24265.94,11700.35
22/09/2015,Taj Shand,16,19101.8,21967.07,9937.7
23/09/2015,Amy Trefl,38,35387.9,40696.09,17801.5
23/09/2015,Anthony Grosse,34,15188.85,17467.18,7183.75
23/09/2015,Archer Lamble,23,28239.8,32475.77,12474.3
23/09/2015,Hudson Hollinworth,51,33374.35,38380.51,16335.8
23/09/2015,Hudson Onslow,17,16232.75,18667.67,11087.5
23/09/2015,Jack Potter,40,23872.3,27453.15,12099
23/09/2015,Kayla Woodcock,37,25380.55,29187.64,12864.1
23/09/2015,Lily Code,50,29105.5,33471.34,14482
23/09/2015,Sophia Hinton,50,30357.65,34911.3,16919.75
23/09/2015,Taj Shand,28,19322.6,22220.99,9808
24/09/2015,Amy Trefl,1,432,496.8,264
24/09/2015,Anthony Grosse,17,21459.65,24678.6,10804.65
24/09/2015,Archer Lamble,17,5742.8,6604.22,2892.8
24/09/2015,Hudson Hollinworth,1,266.4,306.36,151.2
24/09/2015,Hudson Onslow,19,11915,13702.25,7891.7
24/09/2015,Jack Potter,26,10973.8,12619.87,4862.1
24/09/2015,Kayla Woodcock,18,26597,30586.55,12918.5
24/09/2015,Lily Code,2,2109,2425.35,1101
24/09/2015,Sophia Hinton,18,9304.9,10700.64,3918.3
24/09/2015,Taj Shand,19,6313.3,7260.31,3324.3
25/09/2015,Amy Trefl,26,20524.6,23603.29,8793.1
25/09/2015,Anthony Grosse,18,13349.7,15352.16,6423.6
25/09/2015,Archer Lamble,14,16120,18538,8901.5
25/09/2015,Hudson Hollinworth,22,8440.1,9706.12,4145.4
25/09/2015,Hudson Onslow,14,10407.8,11968.97,5266.5
25/09/2015,Jack Potter,18,12119.2,13937.08,6975.4
25/09/2015,Kayla Woodcock,31,16650.8,19148.43,9112
25/09/2015,Lily Code,19,7931.8,9121.57,4445.2
25/09/2015,Sophia Hinton,30,36297.5,41742.14,17990.7
25/09/2015,Taj Shand,17,10839.85,12465.83,4557.85
26/09/2015,Amy Trefl,22,9766.2,11231.13,4749.5
26/09/2015,Anthony Grosse,13,11584.5,13322.18,4555
26/09/2015,Archer Lamble,13,13377,15383.55,7796.5
26/09/2015,Hudson Hollinworth,30,30737.1,35347.67,15348.7
26/09/2015,Hudson Onslow,11,14936.25,17176.69,8015.75
26/09/2015,Jack Potter,15,25617.75,29460.41,16478
26/09/2015,Kayla Woodcock,15,20100.2,23115.23,10401.7
26/09/2015,Lily Code,16,15112,17378.8,7646
26/09/2015,Sophia Hinton,12,5984,6881.6,3179.5
26/09/2015,Taj Shand,20,19246.5,22133.48,10095.3
28/09/2015,Amy Trefl,18,13020.2,14973.23,6154.9
28/09/2015,Anthony Grosse,26,7922.4,9110.76,3812.5
28/09/2015,Archer Lamble,10,2307.6,2653.74,1398.3
28/09/2015,Hudson Hollinworth,28,14709,16915.35,6264.8
28/09/2015,Hudson Onslow,18,9126.8,10495.82,4499.85
28/09/2015,Jack Potter,23,12261.9,14101.19,6446.7
28/09/2015,Kayla Woodcock,16,12806,14726.9,5731.6
28/09/2015,Lily Code,13,3958,4551.7,2199
28/09/2015,Sophia Hinton,18,9083,10445.45,5394.7
28/09/2015,Taj Shand,32,26950.2,30992.73,12585.1
29/09/2015,Amy Trefl,17,12346.2,14198.13,5188.1
29/09/2015,Anthony Grosse,22,17075.4,19636.71,8608.3
29/09/2015,Archer Lamble,20,8612.4,9904.26,4261.7
29/09/2015,Hudson Hollinworth,37,27630,31774.5,14518
29/09/2015,Hudson Onslow,23,19399,22308.85,8735.7
29/09/2015,Jack Potter,48,36366.1,41821.02,19114.6
29/09/2015,Kayla Woodcock,44,29600.8,34040.92,17245.1
29/09/2015,Lily Code,31,24367.7,28022.86,12713.9
29/09/2015,Sophia Hinton,34,19514.9,22442.14,9820
29/09/2015,Taj Shand,20,11463.7,13183.26,8037.2
30/09/2015,Amy Trefl,14,18153.25,20876.24,11476
30/09/2015,Anthony Grosse,48,54664.85,62864.59,28933.05
30/09/2015,Archer Lamble,22,17359.2,19963.08,9004.7
30/09/2015,Hudson Hollinworth,26,33960.7,39054.81,18731.8
30/09/2015,Hudson Onslow,22,15777.1,18143.67,7075.2
30/09/2015,Jack Potter,31,18708.65,21514.95,7718.5
30/09/2015,Kayla Woodcock,22,18797.15,21616.72,11296.65
30/09/2015,Lily Code,36,22995.05,26444.31,12527.15
